userid,modelScore
7896,0.287319962
7897,-0.087788221
7898,-0.079625104
7899,0.019236679
7900,0.272107059
7901,-0.114179967
7902,0.200845163
7903,0.031243356
7904,0.264030537
7905,0.103730546
7906,0.029297961
7907,0.234556016
7908,0.272451772
7909,0.078853564
7910,0.027556934
7911,0.248447864
7912,-0.034119308
7913,0.069262968
7914,0.195077222
7915,0.303636774
7916,0.170635218
7917,0.281046827
7918,0.047010001
7919,0.038802543
7920,0.077244427
7921,-0.004300522
7922,0.083940363
7923,0.001717835
7924,-0.088971791
7925,0.154199453
7926,0.028344885
7927,-0.009407248
7928,0.063797669
7929,0.387714447
7930,-0.145894543
7931,-0.009728377
7932,0.12802252
7933,0.155407529
7934,-0.264888714
7935,0.257224696
7936,0.09767331
7937,0.123746662
7938,-0.018132392
7939,0.037816775
7940,0.076529571
7941,0.166980513
7942,0.001396915
7943,0.232153685
7944,0.179947004
7945,0.23057276
7946,0.144115534
7947,0.101554221
7948,0.266943601
7949,0.122836813
7950,0.023332219
7951,0.175822247
7952,0.229276458
7953,0.246572327
7954,-0.181460506
7955,0.15185879
7956,0.495089183
7957,0.241778818
7958,0.131848822
7959,0.55854366
7960,0.188630333
7961,0.227953578
7962,0.187177404
7963,0.100647181
7964,-0.021467184
7965,0.142615626
7966,0.219331658
7967,0.149385533
7968,0.210072054
7969,0.056052834
7970,0.058686093
7971,0.07511177
7972,0.032887421
7973,0.050463229
7974,0.091781345
7975,0.029025474
7976,-0.018780752
7977,0.312447923
7978,0.083499382
7979,-0.003214497
7980,0.328885286
7981,0.094489116
7982,0.165184534
7983,0.298628422
7984,0.069955729
7985,0.069749943
7986,0.470472844
7987,0.065010667
7988,0.221011482
7989,0.115013211
7990,-0.113560108
7991,0.113621019
7992,0.307920928
7993,0.232012402
7994,-0.001645505
7995,0.161966737
7996,0.131557741
7997,-0.013692752
7998,0.044013403
7999,0.017722307
8000,0.036782155
8001,0.007394828
8002,0.171259871
8003,0.31610741
8004,-0.130161202
8005,0.313304695
8006,0.166016119
8007,0.190578748
8008,-0.173764682
8009,-0.012374488
8010,0.269912889
8011,-0.056984943
8012,0.204707957
8013,-0.11982018
8014,-0.054874889
8015,0.086296224
8016,0.287216265
8017,0.461719502
8018,0.1018713
8019,0.250175016
8020,-0.148215965
8021,0.074145552
8022,-0.355982059
8023,0.251602978
8024,0.266945767
8025,0.080401451
8026,0.468861545
8027,0.029186915
8028,0.373258478
8029,0.328244433
8030,-0.052925637
8031,-0.051883264
8032,-0.046194359
8033,0.345840187
8034,0.100172425
8035,0.307657023
8036,0.246235177
8037,0.316845837
8038,0.009951483
8039,0.196220215
8040,-0.02823278
8041,0.214382945
8042,0.153066501
8043,0.240653669
8044,-0.157708118
8045,-0.077638207
8046,0.377090639
8047,0.173575905
8048,0.458024688
8049,0.102358385
8050,0.011052856
8051,0.130608201
8052,0.009332319
8053,-0.109102139
8054,0.251424841
8055,0.095535093
8056,0.004697318
8057,0.008435711
8058,0.025577022
8059,0.124722905
8060,0.15274985
8061,0.201686257
8062,0.1991258
8063,-0.116292148
8064,0.045622057
8065,0.32037766
8066,0.300776104
8067,0.066257549
8068,0.040364915
8069,0.124946296
8070,0.257329327
8071,0.181864913
8072,0.31252075
8073,-0.078493389
8074,0.228886403
8075,0.077827275
8076,-0.042782478
8077,0.12579183
8078,0.136074265
8079,-0.036443185
8080,0.188103924
8081,0.034351691
8082,-0.058603456
8083,0.138252008
8084,-0.056557896
8085,0.153743611
8086,-0.101311503
8087,0.271731543
8088,-0.009316972
8089,0.144701712
8090,0.22427792
8091,0.026937669
8092,0.135060315
8093,0.075386462
8094,-0.185671235
8095,-0.041744705
8096,0.241993042
8097,0.142347188
8098,0.405439179
8099,-0.029226097
8100,0.338453666
8101,0.135265099
8102,0.121884104
8103,0.270859243
8104,0.335889493
8105,-0.016313216
8106,0.090712836
8107,0.31745481
8108,-0.200973034
8109,0.329949278
8110,0.302913989
8111,0.027448916
8112,0.19975391
8113,0.206014059
8114,0.18918439
8115,0.332373794
8116,-0.007831952
8117,-0.047417122
8118,0.118440531
8119,0.04487992
8120,0.278356934
8121,0.30070214
8122,-0.032496008
8123,-0.007718595
8124,0.002164642
8125,-0.054060071
8126,0.352716917
8127,0.081811064
8128,0.001429252
8129,0.163093587
8130,0.011495567
8756,0.250492977
8757,0.268736097
8758,0.198372133
8759,0.367038304
8760,0.133325786
8761,0.096145307
8762,0.336662216
8763,0.131654301
8764,0.291772803
8765,-0.059950827
8766,-0.166796167
8767,-0.079257774
8768,0.331556597
8769,0.369230287
8770,0.376632626
8771,0.254169952
8772,0.04993421
8773,0.404218499
8774,-0.00064115
8775,0.24132186
8776,0.274803369
8777,0.269540252
8778,0.168091712
8779,0.138225716
8780,0.289483213
8781,0.019843951
8782,0.077088795
8783,0.160592556
8784,-0.037467722
8785,0.115476328
8786,-0.209961738
8787,0.093233794
8788,0.292035008
8789,-0.0556374
8790,-0.119532273
8791,0.116873575
8792,0.202630254
8793,0.3264994
8794,0.126189255
8795,-0.044961829
8796,-0.022756546
8797,0.242511557
8798,-0.029933258
8799,0.230674239
8800,0.165919834
8801,0.303671847
8802,-0.227032417
8803,0.454930431
8804,-0.118706006
8805,0.198281833
8806,0.315209623
8807,0.441521633
8808,0.115566959
8809,0.236096295
8810,0.296527932
8811,0.36136259
8812,0.34233433
8813,0.172652403
8814,0.07435577
8815,-0.136836842
8816,0.184755606
8817,0.206717878
8818,0.206154703
8819,0.411207297
8820,0.141368277
8821,-0.166691187
8822,0.127422556
8823,0.352549796
8824,0.019975462
8825,0.130898793
8826,0.038889295
8827,-0.016907283
8828,0.358775364
8829,0.223403055
8830,0.035414242
8831,0.077076617
8832,-0.152456438
8833,-0.183096354
8834,0.25015236
8835,0.3056798
8836,0.217252035
8837,0.172311024
8838,0.18135471
8839,0.055484694
8840,0.143264433
8841,0.041560399
8842,0.296491027
8843,0.151071875
8844,-0.008877806
8845,-0.039159572
8846,0.217321701
8847,0.174178284
8848,0.034013055
8849,0.174371456
8850,0.1449133
8851,0.219119043
8852,0.244628798
8853,0.094816165
8854,0.483862042
8855,-0.084158473
8856,0.16549464
8857,-0.049530809
8858,0.045299217
8859,0.190195119
8860,0.361694575
8861,0.26946369
8862,0.282946041
8863,-0.086152376
8864,-0.067086058
8865,0.346215071
8866,0.246488512
8867,0.093258766
8868,0.154691627
8869,0.053920777
8870,0.259113755
8871,0.063472093
8872,0.087996382
8873,0.002891362
8874,0.397566438
8875,0.190798847
8876,0.242130544
8877,0.162184467
8878,0.236383455
8879,-0.118333477
8880,0.26738625
8881,0.122438387
8882,0.426494351
8883,-0.478630943
8884,0.297921785
8885,0.389092742
8886,0.313792627
8887,-0.145612943
8888,0.316014164
8889,0.230533521
8890,-0.250275993
8891,0.204461784
8892,0.141111406
8893,-0.111816952
8894,0.065198599
8895,-0.117776471
8896,0.147025574
8897,0.19345165
8898,0.297541122
8899,0.11309206
8900,0.276409291
8901,0.194373208
8902,0.324926085
8903,0.007931034
8904,-0.113250806
8905,0.268549337
8906,0.216305095
8907,-0.037085752
8908,0.216476935
8909,0.087201358
8910,0.274521729
8911,0.200666951
8912,-0.238040515
8913,0.035129954
8914,-0.171185368
8915,0.229737204
8916,0.020927382
8917,0.034576641
8918,0.309859166
8919,0.058385804
8920,0.241218804
8921,0.001634111
8922,-0.135840481
8923,0.086492622
8924,0.206934649
8925,0.172501064
8926,0.290959445
8927,0.170742155
8928,0.189353759
8929,0.281057002
8930,0.238577567
8931,-0.018804158
8932,0.051541074
8933,0.113820983
8934,0.034420067
8935,0.006012636
8936,0.228140687
8937,-0.024690464
8938,0.266255852
8939,0.248269482
8940,0.508738965
8941,0.330281753
8942,0.025481752
8943,0.056775441
8944,0.142614456
8945,-0.031755523
8946,0.206394293
8947,0.055458799
8948,0.398454589
8949,0.552964315
8950,0.230161573
8951,0.095741504
8952,0.269274244
8953,-0.169126463
8954,0.23886954
8955,0.152878978
8956,0.348615239
8957,0.044157207
8958,0.17635368
8959,0.101460974
8960,-0.105841302
8961,0.453923925
8962,-0.047498867
8963,0.134112785
9173,0.260755323
9174,0.322761444
9175,-0.011988557
9176,-0.083251407
9177,0.068436004
9178,-0.034931889
9179,0.12509161
9180,-0.186533859
9181,0.287283329
9182,0.138301537
9183,0.147663581
9184,0.34010578
9185,0.301852658
9186,0.135864657
9187,0.086237066
9188,-0.009219173
9189,-0.037192551
9190,-0.099350703
9191,0.372539438
9192,0.136359711
9193,0.121258192
9194,-0.007948535
9195,0.221851926
9196,0.141770433
9197,0.555391702
9198,0.053183783
9199,0.270193919
9200,-0.099114979
9201,0.06291261
9202,0.192695367
9203,0.158675111
9204,0.012728357
9205,-0.103606658
9206,0.48078559
9207,0.220266824
9208,0.255085366
9209,0.170510541
9210,0.190267021
9211,0.206469335
9212,0.007701739
9213,0.062429889
9214,0.140019575
9215,0.188602754
9216,0.105361811
9217,-0.012241743
9218,0.025698641
9219,-0.136785642
9220,0.188545058
9221,0.29090442
9222,0.169127178
9223,0.040492644
9224,-0.097109372
9225,0.229918734
9226,0.307783208
9227,0.423156759
9228,0.062222667
9229,-0.07330358
9230,0.45919247
9231,-0.052380646
9232,0.032761102
9233,0.158148125
9234,0.195911633
9235,0.231350474
9236,0.212425152
9237,0.042695999
9238,0.138818585
9239,0.443355685
9240,0.194151006
9241,0.008325225
9242,0.05026906
9243,0.330656408
9244,0.122782938
9245,0.068644359
9246,0.037804848
9247,0.052438639
9248,0.117601952
9249,0.175193049
9250,0.285294957
9251,0.264206324
9252,0.329315857
9253,0.147809624
9254,0.446977487
9255,0.155939667
9256,0.163845629
9257,-0.119648634
9258,0.170518075
9259,0.25761066
9260,-0.065478814
9261,-0.03681324
9262,0.145638475
9263,0.247770377
9264,0.002958418
9265,0.225933044
9266,0.054438562
9267,0.343937003
9268,0.272772801
9269,0.097368289
9270,0.281923741
9271,0.156136782
9272,0.066467676
9273,0.130156929
9274,-0.106037148
9275,0.163065735
9276,0.276672255
9277,0.165287774
9278,0.197248408
9279,0.113728098
9280,0.311321427
9281,0.012121163
9282,0.075911539
9283,0.270813462
9284,0.103562472
9285,0.412520867
9286,-0.186909515
9287,-0.067925793
9288,-0.001419059
9289,-0.067650942
9290,0.17266375
9291,0.3688457
9292,0.245391301
9293,0.026946447
9294,0.053199479
9295,0.171208268
9296,0.010018767
9297,0.156215906
9298,0.201954223
9299,0.002162207
9300,0.330080347
9301,0.259421248
9302,-0.115207843
9303,0.305446479
9304,-0.032655475
9305,-0.115843509
9306,0.491295334
9307,-0.153279045
9308,0.33326423
9309,0.189549213
9310,0.07168353
9311,0.152952693
9312,-0.088259904
9313,0.427679978
9314,0.118522063
9315,-0.096924184
9316,0.253434622
9317,0.000324002
9318,0.033464253
9319,0.064749485
9320,0.141392096
9321,0.019005238
9322,0.465112746
9323,0.035187018
9324,0.12999724
9325,0.274072092
9326,0.03219932
9327,0.353094065
9328,0.040167216
9329,0.494806101
9330,0.027844435
9331,-0.098309817
9332,0.175700478
9333,0.095988923
9334,0.150149392
9335,0.175969434
9336,0.041304969
9337,0.006486791
9338,0.469451719
9339,0.026910898
9340,0.249197721
9341,0.067080521
9342,0.165948492
9343,-0.020774829
9344,0.282652325
9345,0.294798031
9346,0.061840089
9347,0.195638383
9348,-0.0540113
9349,0.084883022
9350,0.040614028
9351,0.224668308
9352,0.200311994
9353,0.348240949
9354,0.06902979
9355,0.259200688
9356,0.073134919
9357,0.344947958
9358,-0.020186472
9359,0.166972784
9360,0.294735261
9361,0.20836704
9362,0.061503664
9363,-0.064246147
9364,0.278658261
9365,-0.150933784
9366,0.252831301
9367,0.249576302
9368,0.302415126
9369,0.05673151
9370,0.02797447
9371,-0.181215163
9372,0.220682675
9373,0.075971204
9374,0.525010188
9375,-0.059932017
9376,-0.03683374
9377,0.533062417
9378,-0.008225255
9379,0.186655007
9380,-0.021490604
9381,0.112207778
9382,0.096853114
9383,-0.030570248
9384,0.349006672
9385,0.030902827
9386,0.244133079
9387,0.296111985
9388,-0.05111308
9389,0.444331795
9390,0.003455618
9391,-0.043304177
9392,-0.006466732
9393,0.450576675
9394,-0.177234854
9395,0.100516674
9396,0.49253319
9397,0.144027238
9398,0.371350149
9399,-0.079456326
9400,0.160714335
9401,0.063145173
9402,0.056964777
9403,0.101405808
9404,-0.005787783
9405,-0.120752512
9406,0.106862733
9407,0.250122844
9408,0.274933314
9409,0.049781239
9410,0.576578015
9411,0.123905091
9412,0.376344335
9413,0.230008603
9414,0.003563885
9415,0.049931047
9416,0.14113543
9417,0.09038211
9418,0.282818699
9419,0.248290805
9420,0.202247675
9421,0.091667573
9422,0.081947729
9423,0.2418902
9424,0.131060471
9425,0.065972729
9426,0.170858268
9427,0.119558669
9428,0.224195291
9429,0.315808048
9430,0.199984953
9431,0.164763401
9432,0.12668855
9433,0.091683944
9434,-0.033936632
9435,0.083764195
9436,-0.244922896
9437,0.267060963
9438,0.255838621
9439,0.174757146
9440,0.15317873
9441,0.444030252
9442,0.177607182
9443,0.115205433
9444,0.042035573
9445,0.114014413
9446,0.292672987
9447,0.234690479
9448,0.093898164
9449,0.135451751
9450,0.273579972
9451,0.220740768
9452,0.236622016
9453,0.190925231
9454,0.190940019
9455,0.220087363
9456,0.101583745
9457,-0.085964902
9458,-0.07358483
9459,0.018606927
9460,-0.057034267
9461,0.122252522
9462,0.339680977
9463,0.241606162
9464,0.064380445
9465,0.064446248
9466,0.433319862
9467,0.230346377
9468,0.141903606
9469,0.265235079
9470,-0.113922241
9471,0.127890255
9472,0.320450175
9473,0.256609735
9474,0.047711087
9475,-0.113708181
9476,-0.058083961
9477,0.219174648
9478,0.078895695
9479,0.162796104
9480,0.277508494
9481,0.180084879
9482,-0.124389202
9483,0.173410002
9484,-0.017070793
9485,0.03018228
9486,0.344302706
9487,0.153734904
9488,-0.032059614
9489,0.118721386
9490,0.138113723
9491,0.1175494
9492,0.295463354
9493,0.169078017
9494,0.214563804
9495,0.205990631
9496,0.242430728
9497,0.057775652
9498,0.084682389
9499,0.001808273
9500,0.209885261
9501,-0.002679185
9502,0.217276535
9503,0.23799143
9504,0.184054755
9505,0.373469053
9506,0.230021485
9507,-0.104592405
9508,0.1654123
9509,0.232015486
9510,-0.161013827
9511,0.367484753
9512,0.474959997
9513,0.427965338
9514,0.415336545
9515,0.059839866
9516,0.091356034
9517,0.055160805
9518,-0.190671563
9519,0.28882364
9520,0.209948831
9521,-0.073733531
9522,0.142852252
9523,0.072523377
9524,0.17178652
9525,0.337709422
9526,0.229086425
9527,0.087126087
9528,0.153152986
9529,0.267625438
9530,0.136800963
9531,-0.002838062
9532,0.178879183
9533,-0.040655719
9534,0.297819948
9535,0.176814479
9536,0.268694338
9537,-0.01380151
9538,-0.006297126
9539,0.195480509
9540,0.150474512
9541,0.045758507
9542,0.217379903
9543,0.05031398
9544,0.383544927
9545,0.0131143
9546,0.06723714
9547,0.012084691
9548,0.05345976
9549,0.23472824
9550,0.116097145
9551,0.14691309
9552,0.244316883
9553,-0.035330795
9554,0.062136775
9555,0.076404297
9556,-0.063001609
9557,0.213856042
9558,0.174892353
9559,0.122508803
9560,0.519017804
9561,0.035153326
9562,0.36667881
9563,0.254396938
9564,0.280032835
9565,0.260722503
9566,0.26942199
9567,0.147510073
9568,0.136346981
9569,0.055302637
9570,0.255809536
9571,-0.121698991
9572,0.069992391
9573,0.131359381
9574,0.013080624
9575,0.04832083
9576,0.380453815
9577,0.013831695
9578,-0.033397805
9579,0.242468162
9580,0.07610727
9581,0.134261527
9582,-0.004885588
9583,0.070226813
9584,0.078319168
9585,0.367325019
9586,-0.079851084
9587,0.093013439
9588,0.164688056
9589,0.179505208
9590,0.236620823
9591,0.370625438
9592,0.214318301
9593,0.055193165
9594,0.234708034
9595,-0.314311576
9596,0.441626856
9597,0.199733368
9598,0.048630392
9599,0.356544084
9600,0.147326703
9601,-0.115228135
9602,0.313476787
9603,-0.138142387
9604,0.213660383
9605,0.071475905
9606,0.240859509
9607,0.15937269
9608,0.127223231
9609,0.144302882
9610,-0.069704707
9611,0.408734111
9612,-0.001204309
9613,0.182009858
9614,-0.00075151
9615,0.315514916
9616,-0.137672826
9617,-0.071470174
9618,0.2758449
9619,0.196176298
9620,0.037940445
9621,-0.066579261
9622,0.323713557
9623,0.062629939
9624,0.088331838
9625,0.180048012
9626,-0.026494887
9627,0.061444196
9628,0.027959823
9629,-0.062800878
9630,0.415609332
9631,0.26003069
9632,0.331833699
9633,0.328782932
9634,0.131209595
9635,0.189842427
9636,0.357326163
9637,0.322713167
9638,0.227483629
9639,0.191559998
9640,0.249583099
9641,-0.138030482
9642,-0.032137798
9643,-0.138489841
9644,0.158613093
9645,-0.338691376
9646,-0.216007251
9647,0.063017816
9648,0.080171945
9649,-0.022199486
9650,0.222630282
9651,-0.086685409
9652,0.479002706
9653,0.265568939
9654,0.190774495
9655,0.006546547
9656,0.152804949
9657,0.065954073
9658,0.196197223
9659,-0.011364416
9660,0.109806803
9661,0.01987299
9662,0.229401949
9663,0.178739306
9664,-0.331488226
9665,0.002295339
9666,0.184557219
9667,0.061111009
9668,0.240028943
9669,-0.045135625
9670,0.237495729
9671,0.078590951
9672,0.09893887
9673,-0.068834747
9674,0.089281434
9675,0.246397303
9676,0.225681726
9677,0.303479328
9678,0.423145973
9679,-0.116055204
9680,0.218312062
9681,-0.174136248
9682,0.157599665
9683,0.130708305
9684,0.054430717
9685,0.290794348
9686,-0.043433801
9687,0.258539908
9688,0.337195483
9689,-0.161254792
9690,0.194255544
9691,0.303825137
9692,0.097298294
9693,-0.183361403
9694,0.192100453
9695,0.278429607
9696,0.045829968
9697,0.048692125
9698,0.059090963
9699,0.047828498
9700,-0.077161621
